x, y, etat final, etat initial
0.122000, 0.040000, 0.027531, 0.000000
0.122000, 0.042000, 0.028520, 0.000000
0.122000, 0.044000, 0.029474, 0.000000
0.122000, 0.046000, 0.030393, 0.000000
0.122000, 0.048000, 0.031277, 0.000000
0.122000, 0.050000, 0.032126, 0.000000
0.122000, 0.052000, 0.032940, 0.000000
0.122000, 0.054000, 0.033720, 0.000000
0.122000, 0.056000, 0.034466, 0.000000
0.122000, 0.058000, 0.035177, 0.000000
0.122000, 0.060000, 0.035854, 0.000000
0.122000, 0.062000, 0.036498, 0.000000
0.122000, 0.064000, 0.037107, 0.000000
0.122000, 0.066000, 0.037683, 0.000000
0.122000, 0.068000, 0.038226, 0.000000
0.122000, 0.070000, 0.038735, 0.000000
0.122000, 0.072000, 0.039210, 0.000000
0.122000, 0.074000, 0.039653, 0.000000
0.122000, 0.076000, 0.040062, 0.000000
0.122000, 0.078000, 0.040438, 0.000000
0.122000, 0.080000, 0.040781, 0.000000
0.122000, 0.082000, 0.041092, 0.000000
0.122000, 0.084000, 0.041369, 0.000000
0.122000, 0.086000, 0.041614, 0.000000
0.122000, 0.088000, 0.041826, 0.000000
0.122000, 0.090000, 0.042005, 0.000000
0.122000, 0.092000, 0.042152, 0.000000
0.122000, 0.094000, 0.042266, 0.000000
0.122000, 0.096000, 0.042347, 0.000000
0.122000, 0.098000, 0.042396, 0.000000
0.122000, 0.100000, 0.042412, 0.000000
0.122000, 0.102000, 0.042396, 0.000000
0.122000, 0.104000, 0.042347, 0.000000
0.122000, 0.106000, 0.042266, 0.000000
0.122000, 0.108000, 0.042152, 0.000000
0.122000, 0.110000, 0.042005, 0.000000
0.122000, 0.112000, 0.041826, 0.000000
0.122000, 0.114000, 0.041614, 0.000000
0.122000, 0.116000, 0.041369, 0.000000
0.122000, 0.118000, 0.041092, 0.000000
0.122000, 0.120000, 0.040781, 0.000000
0.122000, 0.122000, 0.040438, 0.000000
0.122000, 0.124000, 0.040062, 0.000000
0.122000, 0.126000, 0.039653, 0.000000
0.122000, 0.128000, 0.039210, 0.000000
0.122000, 0.130000, 0.038735, 0.000000
0.122000, 0.132000, 0.038226, 0.000000
0.122000, 0.134000, 0.037683, 0.000000
0.122000, 0.136000, 0.037107, 0.000000
0.122000, 0.138000, 0.036498, 0.000000
0.122000, 0.140000, 0.035854, 0.000000
0.122000, 0.142000, 0.035177, 0.000000
0.122000, 0.144000, 0.034466, 0.000000
0.122000, 0.146000, 0.033720, 0.000000
0.122000, 0.148000, 0.032940, 0.000000
0.122000, 0.150000, 0.032126, 0.000000
0.122000, 0.152000, 0.031277, 0.000000
0.122000, 0.154000, 0.030393, 0.000000
0.122000, 0.156000, 0.029474, 0.000000
0.122000, 0.158000, 0.028520, 0.000000
0.122000, 0.160000, 0.027531, 0.000000
0.122000, 0.162000, 0.026506, 0.000000
0.122000, 0.164000, 0.025445, 0.000000
0.122000, 0.166000, 0.024348, 0.000000
0.122000, 0.168000, 0.023215, 0.000000
0.122000, 0.170000, 0.022046, 0.000000
0.122000, 0.172000, 0.020841, 0.000000
0.122000, 0.174000, 0.019598, 0.000000
0.122000, 0.176000, 0.018319, 0.000000
0.122000, 0.178000, 0.017002, 0.000000
0.122000, 0.180000, 0.015648, 0.000000
0.122000, 0.182000, 0.014257, 0.000000
0.122000, 0.184000, 0.012827, 0.000000
0.122000, 0.186000, 0.011360, 0.000000
0.122000, 0.188000, 0.009854, 0.000000
0.122000, 0.190000, 0.008309, 0.000000
0.122000, 0.192000, 0.006726, 0.000000
0.122000, 0.194000, 0.005104, 0.000000
0.122000, 0.196000, 0.003442, 0.000000
0.122000, 0.198000, 0.001741, 0.000000
0.122000, 0.200000, 0.000000, 0.000000

0.124000, 0.000000, 0.000000, 0.000000
0.124000, 0.002000, 0.001748, 0.000000
0.124000, 0.004000, 0.003457, 0.000000
0.124000, 0.006000, 0.005126, 0.000000
0.124000, 0.008000, 0.006756, 0.000000
0.124000, 0.010000, 0.008346, 0.000000
0.124000, 0.012000, 0.009898, 0.000000
0.124000, 0.014000, 0.011411, 0.000000
0.124000, 0.016000, 0.012886, 0.000000
0.124000, 0.018000, 0.014323, 0.000000
0.124000, 0.020000, 0.015721, 0.000000
0.124000, 0.022000, 0.017082, 0.000000
0.124000, 0.024000, 0.018406, 0.000000
0.124000, 0.026000, 0.019692, 0.000000
0.124000, 0.028000, 0.020941, 0.000000
0.124000, 0.030000, 0.022153, 0.000000
0.124000, 0.032000, 0.023329, 0.000000
0.124000, 0.034000, 0.024468, 0.000000
0.124000, 0.036000, 0.025571, 0.000000
0.124000, 0.038000, 0.026638, 0.000000
0.124000, 0.040000, 0.027669, 0.000000
0.124000, 0.042000, 0.028664, 0.000000
0.124000, 0.044000, 0.029624, 0.000000
0.124000, 0.046000, 0.030549, 0.000000
0.124000, 0.048000, 0.031438, 0.000000
0.124000, 0.050000, 0.032292, 0.000000
0.124000, 0.052000, 0.033112, 0.000000
0.124000, 0.054000, 0.033897, 0.000000
0.124000, 0.056000, 0.034647, 0.000000
0.124000, 0.058000, 0.035363, 0.000000
0.124000, 0.060000, 0.036045, 0.000000
0.124000, 0.062000, 0.036692, 0.000000
0.124000, 0.064000, 0.037306, 0.000000
0.124000, 0.066000, 0.037885, 0.000000
0.124000, 0.068000, 0.038431, 0.000000
0.124000, 0.070000, 0.038944, 0.000000
0.124000, 0.072000, 0.039423, 0.000000
0.124000, 0.074000, 0.039868, 0.000000
0.124000, 0.076000, 0.040280, 0.000000
0.124000, 0.078000, 0.040659, 0.000000
0.124000, 0.080000, 0.041004, 0.000000
0.124000, 0.082000, 0.041317, 0.000000
0.124000, 0.084000, 0.041596, 0.000000
0.124000, 0.086000, 0.041842, 0.000000
0.124000, 0.088000, 0.042056, 0.000000
0.124000, 0.090000, 0.042236, 0.000000
0.124000, 0.092000, 0.042384, 0.000000
0.124000, 0.094000, 0.042499, 0.000000
0.124000, 0.096000, 0.042581, 0.000000
0.124000, 0.098000, 0.042630, 0.000000
0.124000, 0.100000, 0.042646, 0.000000
0.124000, 0.102000, 0.042630, 0.000000
0.124000, 0.104000, 0.042581, 0.000000
0.124000, 0.106000, 0.042499, 0.000000
0.124000, 0.108000, 0.042384, 0.000000
0.124000, 0.110000, 0.042236, 0.000000
0.124000, 0.112000, 0.042056, 0.000000
0.124000, 0.114000, 0.041842, 0.000000
0.124000, 0.116000, 0.041596, 0.000000
0.124000, 0.118000, 0.041317, 0.000000
0.124000, 0.120000, 0.041004, 0.000000
0.124000, 0.122000, 0.040659, 0.000000
0.124000, 0.124000, 0.040280, 0.000000
0.124000, 0.126000, 0.039868, 0.000000
0.124000, 0.128000, 0.039423, 0.000000
0.124000, 0.130000, 0.038944, 0.000000
0.124000, 0.132000, 0.038431, 0.000000
0.124000, 0.134000, 0.037885, 0.000000
0.124000, 0.136000, 0.037306, 0.000000
0.124000, 0.138000, 0.036692, 0.000000
0.124000, 0.140000, 0.036045, 0.000000
0.124000, 0.142000, 0.035363, 0.000000
0.124000, 0.144000, 0.034647, 0.000000
0.124000, 0.146000, 0.033897, 0.000000
0.124000, 0.148000, 0.033112, 0.000000
0.124000, 0.150000, 0.032292, 0.000000
0.124000, 0.152000, 0.031438, 0.000000
0.124000, 0.154000, 0.030549, 0.000000
0.124000, 0.156000, 0.029624, 0.000000
0.124000, 0.158000, 0.028664, 0.000000
0.124000, 0.160000, 0.027669, 0.000000
0.124000, 0.162000, 0.026638, 0.000000
0.124000, 0.164000, 0.025571, 0.000000
0.124000, 0.166000, 0.024468, 0.000000
0.124000, 0.168000, 0.023329, 0.000000
0.124000, 0.170000, 0.022153, 0.000000
0.124000, 0.172000, 0.020941, 0.000000
0.124000, 0.174000, 0.019692, 0.000000
0.124000, 0.176000, 0.018406, 0.000000
0.124000, 0.178000, 0.017082, 0.000000
0.124000, 0.180000, 0.015721, 0.000000
0.124000, 0.182000, 0.014323, 0.000000
0.124000, 0.184000, 0.012886, 0.000000
0.124000, 0.186000, 0.011411, 0.000000
0.124000, 0.188000, 0.009898, 0.000000
0.124000, 0.190000, 0.008346, 0.000000
0.124000, 0.192000, 0.006756, 0.000000
0.124000, 0.194000, 0.005126, 0.000000
0.124000, 0.196000, 0.003457, 0.000000
0.124000, 0.198000, 0.001748, 0.000000
0.124000, 0.200000, 0.000000, 0.000000

0.126000, 0.000000, 0.000000, 0.000000
0.126000, 0.002000, 0.001756, 0.000000
0.126000, 0.004000, 0.003471, 0.000000
0.126000, 0.006000, 0.005147, 0.000000
0.126000, 0.008000, 0.006784, 0.000000
0.126000, 0.010000, 0.008382, 0.000000
0.126000, 0.012000, 0.009941, 0.000000
0.126000, 0.014000, 0.011461, 0.000000
0.126000, 0.016000, 0.012943, 0.000000
0.126000, 0.018000, 0.014387, 0.000000
0.126000, 0.020000, 0.015792, 0.000000
0.126000, 0.022000, 0.017160, 0.000000
0.126000, 0.024000, 0.018490, 0.000000
0.126000, 0.026000, 0.019783, 0.000000
0.126000, 0.028000, 0.021039, 0.000000
0.126000, 0.030000, 0.022257, 0.000000
0.126000, 0.032000, 0.023439, 0.000000
0.126000, 0.034000, 0.024585, 0.000000
0.126000, 0.036000, 0.025694, 0.000000
0.126000, 0.038000, 0.026766, 0.000000
0.126000, 0.040000, 0.027803, 0.000000
0.126000, 0.042000, 0.028804, 0.000000
0.126000, 0.044000, 0.029770, 0.000000
0.126000, 0.046000, 0.030700, 0.000000
0.126000, 0.048000, 0.031594, 0.000000
0.126000, 0.050000, 0.032454, 0.000000
0.126000, 0.052000, 0.033278, 0.000000
0.126000, 0.054000, 0.034068, 0.000000
0.126000, 0.056000, 0.034823, 0.000000
0.126000, 0.058000, 0.035543, 0.000000
0.126000, 0.060000, 0.036229, 0.000000
0.126000, 0.062000, 0.036881, 0.000000
0.126000, 0.064000, 0.037498, 0.000000
0.126000, 0.066000, 0.038081, 0.000000
0.126000, 0.068000, 0.038631, 0.000000
0.126000, 0.070000, 0.039147, 0.000000
0.126000, 0.072000, 0.039628, 0.000000
0.126000, 0.074000, 0.040077, 0.000000
0.126000, 0.076000, 0.040491, 0.000000
0.126000, 0.078000, 0.040873, 0.000000
0.126000, 0.080000, 0.041220, 0.000000
0.126000, 0.082000, 0.041535, 0.000000
0.126000, 0.084000, 0.041816, 0.000000
0.126000, 0.086000, 0.042064, 0.000000
0.126000, 0.088000, 0.042279, 0.000000
0.126000, 0.090000, 0.042461, 0.000000
0.126000, 0.092000, 0.042609, 0.000000
0.126000, 0.094000, 0.042725, 0.000000
0.126000, 0.096000, 0.042807, 0.000000
0.126000, 0.098000, 0.042857, 0.000000
0.126000, 0.100000, 0.042873, 0.000000
0.126000, 0.102000, 0.042857, 0.000000
0.126000, 0.104000, 0.042807, 0.000000
0.126000, 0.106000, 0.042725, 0.000000
0.126000, 0.108000, 0.042609, 0.000000
0.126000, 0.110000, 0.042461, 0.000000
0.126000, 0.112000, 0.042279, 0.000000
0.126000, 0.114000, 0.042064, 0.000000
0.126000, 0.116000, 0.041816, 0.000000
0.126000, 0.118000, 0.041535, 0.000000
0.126000, 0.120000, 0.041220, 0.000000
0.126000, 0.122000, 0.040873, 0.000000
0.126000, 0.124000, 0.040491, 0.000000
0.126000, 0.126000, 0.040077, 0.000000
0.126000, 0.128000, 0.039628, 0.000000
0.126000, 0.130000, 0.039147, 0.000000
0.126000, 0.132000, 0.038631, 0.000000
0.126000, 0.134000, 0.038081, 0.000000
0.126000, 0.136000, 0.037498, 0.000000
0.126000, 0.138000, 0.036881, 0.000000
0.126000, 0.140000, 0.036229, 0.000000
0.126000, 0.142000, 0.035543, 0.000000
0.126000, 0.144000, 0.034823, 0.000000
0.126000, 0.146000, 0.034068, 0.000000
0.126000, 0.148000, 0.033278, 0.000000
0.126000, 0.150000, 0.032454, 0.000000
0.126000, 0.152000, 0.031594, 0.000000
0.126000, 0.154000, 0.030700, 0.000000
0.126000, 0.156000, 0.029770, 0.000000
0.126000, 0.158000, 0.028804, 0.000000
0.126000, 0.160000, 0.027803, 0.000000
0.126000, 0.162000, 0.026766, 0.000000
0.126000, 0.164000, 0.025694, 0.000000
0.126000, 0.166000, 0.024585, 0.000000
0.126000, 0.168000, 0.023439, 0.000000
0.126000, 0.170000, 0.022257, 0.000000
0.126000, 0.172000, 0.021039, 0.000000
0.126000, 0.174000, 0.019783, 0.000000
0.126000, 0.176000, 0.018490, 0.000000
0.126000, 0.178000, 0.017160, 0.000000
0.126000, 0.180000, 0.015792, 0.000000
0.126000, 0.182000, 0.014387, 0.000000
0.126000, 0.184000, 0.012943, 0.000000
0.126000, 0.186000, 0.011461, 0.000000
0.126000, 0.188000, 0.009941, 0.000000
0.126000, 0.190000, 0.008382, 0.000000
0.126000, 0.192000, 0.006784, 0.000000
0.126000, 0.194000, 0.005147, 0.000000
0.126000, 0.196000, 0.003471, 0.000000
0.126000, 0.198000, 0.001756, 0.000000
0.126000, 0.200000, 0.000000, 0.000000

0.128000, 0.000000, 0.000000, 0.000000
0.128000, 0.002000, 0.001762, 0.000000
0.128000, 0.004000, 0.003485, 0.000000
0.128000, 0.006000, 0.005168, 0.000000
0.128000, 0.008000, 0.006812, 0.000000
0.128000, 0.010000, 0.008417, 0.000000
0.128000, 0.012000, 0.009983, 0.000000
0.128000, 0.014000, 0.011510, 0.000000
0.128000, 0.016000, 0.012998, 0.000000
0.128000, 0.018000, 0.014448, 0.000000
0.128000, 0.020000, 0.015861, 0.000000
0.128000, 0.022000, 0.017235, 0.000000
0.128000, 0.024000, 0.018572, 0.000000
0.128000, 0.026000, 0.019871, 0.000000
0.128000, 0.028000, 0.021133, 0.000000
0.128000, 0.030000, 0.022358, 0.000000
0.128000, 0.032000, 0.023546, 0.000000
0.128000, 0.034000, 0.024697, 0.000000
0.128000, 0.036000, 0.025812, 0.000000
0.128000, 0.038000, 0.026891, 0.000000
0.128000, 0.040000, 0.027933, 0.000000
0.128000, 0.042000, 0.028940, 0.000000
0.128000, 0.044000, 0.029911, 0.000000
0.128000, 0.046000, 0.030846, 0.000000
0.128000, 0.048000, 0.031746, 0.000000
0.128000, 0.050000, 0.032610, 0.000000
0.128000, 0.052000, 0.033439, 0.000000
0.128000, 0.054000, 0.034233, 0.000000
0.128000, 0.056000, 0.034993, 0.000000
0.128000, 0.058000, 0.035717, 0.000000
0.128000, 0.060000, 0.036407, 0.000000
0.128000, 0.062000, 0.037063, 0.000000
0.128000, 0.064000, 0.037684, 0.000000
0.128000, 0.066000, 0.038271, 0.000000
0.128000, 0.068000, 0.038824, 0.000000
0.128000, 0.070000, 0.039343, 0.000000
0.128000, 0.072000, 0.039828, 0.000000
0.128000, 0.074000, 0.040279, 0.000000
0.128000, 0.076000, 0.040696, 0.000000
0.128000, 0.078000, 0.041080, 0.000000
0.128000, 0.080000, 0.041430, 0.000000
0.128000, 0.082000, 0.041746, 0.000000
0.128000, 0.084000, 0.042029, 0.000000
0.128000, 0.086000, 0.042279, 0.000000
0.128000, 0.088000, 0.042495, 0.000000
0.128000, 0.090000, 0.042678, 0.000000
0.128000, 0.092000, 0.042828, 0.000000
0.128000, 0.094000, 0.042944, 0.000000
0.128000, 0.096000, 0.043027, 0.000000
0.128000, 0.098000, 0.043077, 0.000000
0.128000, 0.100000, 0.043094, 0.000000
0.128000, 0.102000, 0.043077, 0.000000
0.128000, 0.104000, 0.043027, 0.000000
0.128000, 0.106000, 0.042944, 0.000000
0.128000, 0.108000, 0.042828, 0.000000
0.128000, 0.110000, 0.042678, 0.000000
0.128000, 0.112000, 0.042495, 0.000000
0.128000, 0.114000, 0.042279, 0.000000
0.128000, 0.116000, 0.042029, 0.000000
0.128000, 0.118000, 0.041746, 0.000000
0.128000, 0.120000, 0.041430, 0.000000
0.128000, 0.122000, 0.041080, 0.000000
0.128000, 0.124000, 0.040696, 0.000000
0.128000, 0.126000, 0.040279, 0.000000
0.128000, 0.128000, 0.039828, 0.000000
0.128000, 0.130000, 0.039343, 0.000000
0.128000, 0.132000, 0.038824, 0.000000
0.128000, 0.134000, 0.038271, 0.000000
0.128000, 0.136000, 0.037684, 0.000000
0.128000, 0.138000, 0.037063, 0.000000
0.128000, 0.140000, 0.036407, 0.000000
0.128000, 0.142000, 0.035717, 0.000000
0.128000, 0.144000, 0.034993, 0.000000
0.128000, 0.146000, 0.034233, 0.000000
0.128000, 0.148000, 0.033439, 0.000000
0.128000, 0.150000, 0.032610, 0.000000
0.128000, 0.152000, 0.031746, 0.000000
0.128000, 0.154000, 0.030846, 0.000000
0.128000, 0.156000, 0.029911, 0.000000
0.128000, 0.158000, 0.028940, 0.000000
0.128000, 0.160000, 0.027933, 0.000000
0.128000, 0.162000, 0.026891, 0.000000
0.128000, 0.164000, 0.025812, 0.000000
0.128000, 0.166000, 0.024697, 0.000000
0.128000, 0.168000, 0.023546, 0.000000
0.128000, 0.170000, 0.022358, 0.000000
0.128000, 0.172000, 0.021133, 0.000000
0.128000, 0.174000, 0.019871, 0.000000
0.128000, 0.176000, 0.018572, 0.000000
0.128000, 0.178000, 0.017235, 0.000000
0.128000, 0.180000, 0.015861, 0.000000
0.128000, 0.182000, 0.014448, 0.000000
0.128000, 0.184000, 0.012998, 0.000000
0.128000, 0.186000, 0.011510, 0.000000
0.128000, 0.188000, 0.009983, 0.000000
0.128000, 0.190000, 0.008417, 0.000000
0.128000, 0.192000, 0.006812, 0.000000
0.128000, 0.194000, 0.005168, 0.000000
0.128000, 0.196000, 0.003485, 0.000000
0.128000, 0.198000, 0.001762, 0.000000
0.128000, 0.200000, 0.000000, 0.000000

0.130000, 0.000000, 0.000000, 0.000000
0.130000, 0.002000, 0.001769, 0.000000
0.130000, 0.004000, 0.003499, 0.000000
0.130000, 0.006000, 0.005189, 0.000000
0.130000, 0.008000, 0.006839, 0.000000
0.130000, 0.010000, 0.008450, 0.000000
0.130000, 0.012000, 0.010023, 0.000000
0.130000, 0.014000, 0.011556, 0.000000
0.130000, 0.016000, 0.013052, 0.000000
0.130000, 0.018000, 0.014508, 0.000000
0.130000, 0.020000, 0.015927, 0.000000
0.130000, 0.022000, 0.017308, 0.000000
0.130000, 0.024000, 0.018651, 0.000000
0.130000, 0.026000, 0.019956, 0.000000
0.130000, 0.028000, 0.021224, 0.000000
0.130000, 0.030000, 0.022455, 0.000000
0.130000, 0.032000, 0.023649, 0.000000
0.130000, 0.034000, 0.024807, 0.000000
0.130000, 0.036000, 0.025927, 0.000000
0.130000, 0.038000, 0.027011, 0.000000
0.130000, 0.040000, 0.028059, 0.000000
0.130000, 0.042000, 0.029071, 0.000000
0.130000, 0.044000, 0.030047, 0.000000
0.130000, 0.046000, 0.030988, 0.000000
0.130000, 0.048000, 0.031892, 0.000000
0.130000, 0.050000, 0.032761, 0.000000
0.130000, 0.052000, 0.033595, 0.000000
0.130000, 0.054000, 0.034394, 0.000000
0.130000, 0.056000, 0.035158, 0.000000
0.130000, 0.058000, 0.035886, 0.000000
0.130000, 0.060000, 0.036580, 0.000000
0.130000, 0.062000, 0.037240, 0.000000
0.130000, 0.064000, 0.037865, 0.000000
0.130000, 0.066000, 0.038455, 0.000000
0.130000, 0.068000, 0.039011, 0.000000
0.130000, 0.070000, 0.039533, 0.000000
0.130000, 0.072000, 0.040021, 0.000000
0.130000, 0.074000, 0.040475, 0.000000
0.130000, 0.076000, 0.040895, 0.000000
0.130000, 0.078000, 0.041281, 0.000000
0.130000, 0.080000, 0.041633, 0.000000
0.130000, 0.082000, 0.041951, 0.000000
0.130000, 0.084000, 0.042236, 0.000000
0.130000, 0.086000, 0.042487, 0.000000
0.130000, 0.088000, 0.042705, 0.000000
0.130000, 0.090000, 0.042889, 0.000000
0.130000, 0.092000, 0.043039, 0.000000
0.130000, 0.094000, 0.043156, 0.000000
0.130000, 0.096000, 0.043240, 0.000000
0.130000, 0.098000, 0.043290, 0.000000
0.130000, 0.100000, 0.043307, 0.000000
0.130000, 0.102000, 0.043290, 0.000000
0.130000, 0.104000, 0.043240, 0.000000
0.130000, 0.106000, 0.043156, 0.000000
0.130000, 0.108000, 0.043039, 0.000000
0.130000, 0.110000, 0.042889, 0.000000
0.130000, 0.112000, 0.042705, 0.000000
0.130000, 0.114000, 0.042487, 0.000000
0.130000, 0.116000, 0.042236, 0.000000
0.130000, 0.118000, 0.041951, 0.000000
0.130000, 0.120000, 0.041633, 0.000000
0.130000, 0.122000, 0.041281, 0.000000
0.130000, 0.124000, 0.040895, 0.000000
0.130000, 0.126000, 0.040475, 0.000000
0.130000, 0.128000, 0.040021, 0.000000
0.130000, 0.130000, 0.039533, 0.000000
0.130000, 0.132000, 0.039011, 0.000000
0.130000, 0.134000, 0.038455, 0.000000
0.130000, 0.136000, 0.037865, 0.000000
0.130000, 0.138000, 0.037240, 0.000000
0.130000, 0.140000, 0.036580, 0.000000
0.130000, 0.142000, 0.035886, 0.000000
0.130000, 0.144000, 0.035158, 0.000000
0.130000, 0.146000, 0.034394, 0.000000
0.130000, 0.148000, 0.033595, 0.000000
0.130000, 0.150000, 0.032761, 0.000000
0.130000, 0.152000, 0.031892, 0.000000
0.130000, 0.154000, 0.030988, 0.000000
0.130000, 0.156000, 0.030047, 0.000000
0.130000, 0.158000, 0.029071, 0.000000
0.130000, 0.160000, 0.028059, 0.000000
0.130000, 0.162000, 0.027011, 0.000000
0.130000, 0.164000, 0.025927, 0.000000
0.130000, 0.166000, 0.024807, 0.000000
0.130000, 0.168000, 0.023649, 0.000000
0.130000, 0.170000, 0.022455, 0.000000
0.130000, 0.172000, 0.021224, 0.000000
0.130000, 0.174000, 0.019956, 0.000000
0.130000, 0.176000, 0.018651, 0.000000
0.130000, 0.178000, 0.017308, 0.000000
0.130000, 0.180000, 0.015927, 0.000000
0.130000, 0.182000, 0.014508, 0.000000
0.130000, 0.184000, 0.013052, 0.000000
0.130000, 0.186000, 0.011556, 0.000000
0.130000, 0.188000, 0.010023, 0.000000
0.130000, 0.190000, 0.008450, 0.000000
0.130000, 0.192000, 0.006839, 0.000000
0.130000, 0.194000, 0.005189, 0.000000
0.130000, 0.196000, 0.003499, 0.000000
0.130000, 0.198000, 0.001769, 0.000000
0.130000, 0.200000, 0.000000, 0.000000

0.132000, 0.000000, 0.000000, 0.000000
0.132000, 0.002000, 0.001776, 0.000000
0.132000, 0.004000, 0.003512, 0.000000
0.132000, 0.006000, 0.005208, 0.000000
0.132000, 0.008000, 0.006865, 0.000000
0.132000, 0.010000, 0.008483, 0.000000
0.132000, 0.012000, 0.010062, 0.000000
0.132000, 0.014000, 0.011602, 0.000000
0.132000, 0.016000, 0.013103, 0.000000
0.132000, 0.018000, 0.014566, 0.000000
0.132000, 0.020000, 0.015991, 0.000000
0.132000, 0.022000, 0.017378, 0.000000
0.132000, 0.024000, 0.018727, 0.000000
0.132000, 0.026000, 0.020039, 0.000000
0.132000, 0.028000, 0.021313, 0.000000
0.132000, 0.030000, 0.022550, 0.000000
0.132000, 0.032000, 0.023749, 0.000000
0.132000, 0.034000, 0.024912, 0.000000
0.132000, 0.036000, 0.026039, 0.000000
0.132000, 0.038000, 0.027128, 0.000000
0.132000, 0.040000, 0.028182, 0.000000
0.132000, 0.042000, 0.029199, 0.000000
0.132000, 0.044000, 0.030180, 0.000000
0.132000, 0.046000, 0.031125, 0.000000
0.132000, 0.048000, 0.032034, 0.000000
0.132000, 0.050000, 0.032908, 0.000000
0.132000, 0.052000, 0.033746, 0.000000
0.132000, 0.054000, 0.034549, 0.000000
0.132000, 0.056000, 0.035317, 0.000000
0.132000, 0.058000, 0.036050, 0.000000
0.132000, 0.060000, 0.036748, 0.000000
0.132000, 0.062000, 0.037411, 0.000000
0.132000, 0.064000, 0.038040, 0.000000
0.132000, 0.066000, 0.038633, 0.000000
0.132000, 0.068000, 0.039193, 0.000000
0.132000, 0.070000, 0.039718, 0.000000
0.132000, 0.072000, 0.040208, 0.000000
0.132000, 0.074000, 0.040665, 0.000000
0.132000, 0.076000, 0.041087, 0.000000
0.132000, 0.078000, 0.041475, 0.000000
0.132000, 0.080000, 0.041830, 0.000000
0.132000, 0.082000, 0.042150, 0.000000
0.132000, 0.084000, 0.042436, 0.000000
0.132000, 0.086000, 0.042689, 0.000000
0.132000, 0.088000, 0.042908, 0.000000
0.132000, 0.090000, 0.043093, 0.000000
0.132000, 0.092000, 0.043244, 0.000000
0.132000, 0.094000, 0.043362, 0.000000
0.132000, 0.096000, 0.043446, 0.000000
0.132000, 0.098000, 0.043497, 0.000000
0.132000, 0.100000, 0.043514, 0.000000
0.132000, 0.102000, 0.043497, 0.000000
0.132000, 0.104000, 0.043446, 0.000000
0.132000, 0.106000, 0.043362, 0.000000
0.132000, 0.108000, 0.043244, 0.000000
0.132000, 0.110000, 0.043093, 0.000000
0.132000, 0.112000, 0.042908, 0.000000
0.132000, 0.114000, 0.042689, 0.000000
0.132000, 0.116000, 0.042436, 0.000000
0.132000, 0.118000, 0.042150, 0.000000
0.132000, 0.120000, 0.041830, 0.000000
0.132000, 0.122000, 0.041475, 0.000000
0.132000, 0.124000, 0.041087, 0.000000
0.132000, 0.126000, 0.040665, 0.000000
0.132000, 0.128000, 0.040208, 0.000000
0.132000, 0.130000, 0.039718, 0.000000
0.132000, 0.132000, 0.039193, 0.000000
0.132000, 0.134000, 0.038633, 0.000000
0.132000, 0.136000, 0.038040, 0.000000
0.132000, 0.138000, 0.037411, 0.000000
0.132000, 0.140000, 0.036748, 0.000000
0.132000, 0.142000, 0.036050, 0.000000
0.132000, 0.144000, 0.035317, 0.000000
0.132000, 0.146000, 0.034549, 0.000000
0.132000, 0.148000, 0.033746, 0.000000
0.132000, 0.150000, 0.032908, 0.000000
0.132000, 0.152000, 0.032034, 0.000000
0.132000, 0.154000, 0.031125, 0.000000
0.132000, 0.156000, 0.030180, 0.000000
0.132000, 0.158000, 0.029199, 0.000000
0.132000, 0.160000, 0.028182, 0.000000
0.132000, 0.162000, 0.027128, 0.000000
0.132000, 0.164000, 0.026039, 0.000000
0.132000, 0.166000, 0.024912, 0.000000
0.132000, 0.168000, 0.023749, 0.000000
0.132000, 0.170000, 0.022550, 0.000000
0.132000, 0.172000, 0.021313, 0.000000
0.132000, 0.174000, 0.020039, 0.000000
0.132000, 0.176000, 0.018727, 0.000000
0.132000, 0.178000, 0.017378, 0.000000
0.132000, 0.180000, 0.015991, 0.000000
0.132000, 0.182000, 0.014566, 0.000000
0.132000, 0.184000, 0.013103, 0.000000
0.132000, 0.186000, 0.011602, 0.000000
0.132000, 0.188000, 0.010062, 0.000000
0.132000, 0.190000, 0.008483, 0.000000
0.132000, 0.192000, 0.006865, 0.000000
0.132000, 0.194000, 0.005208, 0.000000
0.132000, 0.196000, 0.003512, 0.000000
0.132000, 0.198000, 0.001776, 0.000000
0.132000, 0.200000, 0.000000, 0.000000

0.134000, 0.000000, 0.000000, 0.000000
0.134000, 0.002000, 0.001782, 0.000000
0.134000, 0.004000, 0.003524, 0.000000
0.134000, 0.006000, 0.005227, 0.000000
0.134000, 0.008000, 0.006890, 0.000000
0.134000, 0.010000, 0.008515, 0.000000
0.134000, 0.012000, 0.010100, 0.000000
0.134000, 0.014000, 0.011646, 0.000000
0.134000, 0.016000, 0.013153, 0.000000
0.134000, 0.018000, 0.014623, 0.000000
0.134000, 0.020000, 0.016054, 0.000000
0.134000, 0.022000, 0.017446, 0.000000
0.134000, 0.024000, 0.018802, 0.000000
0.134000, 0.026000, 0.020119, 0.000000
0.134000, 0.028000, 0.021399, 0.000000
0.134000, 0.030000, 0.022641, 0.000000
0.134000, 0.032000, 0.023847, 0.000000
0.134000, 0.034000, 0.025015, 0.000000
0.134000, 0.036000, 0.026146, 0.000000
0.134000, 0.038000, 0.027241, 0.000000
0.134000, 0.040000, 0.028300, 0.000000
